SMILES	MaxAbsEStateIndex	MaxEStateIndex	MinAbsEStateIndex	MinEStateIndex	qed	SPS	MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BCUT2D_MWHI	BCUT2D_MWLOW	BCUT2D_CHGHI	BCUT2D_CHGLO	BCUT2D_LOGPHI	BCUT2D_LOGPLOW	BCUT2D_MRHI	BCUT2D_MRLOW	AvgIpc	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAmideBonds	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumAtomStereoCenters	NumBridgeheadAtoms	NumHAcceptors	NumHDonors	NumHeteroatoms	NumHeterocycles	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	NumSpiroAtoms	NumUnspecifiedAtomStereoCenters	Phi	RingCount	MolLogP	MolMR	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea
CC(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)c1ccc(C(=O)N2CCOCC2)cc1)C(C)C)C(=O)C(F)(F)C(F)(F)F	13.81621161441358	13.81621161441358	0.06285866127519313	-6.140283045310463	0.38266266756116696	19.113636363636363	632.6270000000005	595.3310000000005	632.263326004	244	0	0.4608633769026059	-0.3777737873089617	0.4608633769026059	0.3777737873089617	0.8181818181818182	1.3636363636363635	1.8863636363636365	19.428635653094428	9.94548585671567	2.644953353976985	-2.3218066922815073	2.3743324709775484	-2.596529614991035	6.006381858471659	-0.2695033029705421	3.4709337937136504	1.7092007106147746	1231.6016639612524	32.98239870526642	24.879639189841704	24.879639189841704	20.467140376201137	14.346036873079006	14.346036873079006	11.533410315648736	11.533410315648736	7.6625596782912515	7.6625596782912515	5.0524579315891085	5.0524579315891085	-3.619999999999999	2307433135.597445	34.86549484083088	13.995348195192014	7.713647400679416	251.18163389554024	25.170259623513665	12.083681658295921	0.0	17.59760440506795	11.814359458703011	12.098827685538051	23.97268592035911	0.0	21.9520752383741	0.0	27.694948798762496	48.94292361202124	30.761172201131718	19.255604758173796	50.66162411253326	29.41196386377096	0.0	20.433396669713616	11.835812092322787	70.76094221759644	32.84803314676356	35.392371257240434	0.0	0.0	10.633577208012662	21.9520752383741	0.0	0.0	102.28416664521743	19.120474506015515	11.835812092322787	61.25256939615214	24.26546827384644	0.0	0.0	0.0	125.12	65.56494639972416	45.92476115873321	0.0	24.436209249887085	38.28754985547399	4.899909730850478	38.112942673227685	18.747384130231726	5.316788604006331	5.316788604006331	4.736862953800049	71.41840543049778	0.0	67.35126488646873	4.64907658655434	0.5403791213960318	-12.276995131733273	1.341673290062992	-5.747562616866174	7.557091766952915	0.0	0.6206896551724138	44	2	10	0	2	2	4	1	0	1	3	0	6	2	15	2	10	0	2	2	0	1	11.089880461252248	3	2.8119000000000014	146.76939999999982	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	2	2	0	0	0	1	0	0	0	0	5	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc21	12.52837962962963	12.52837962962963	0.31185752078609275	-1.0788425925925933	0.6821345133458893	16.904761904761905	320.757	311.685	320.002240828	106	0	0.32567098092371466	-0.3508139360719898	0.3508139360719898	0.32567098092371466	1.2857142857142858	2.0476190476190474	2.6666666666666665	35.49569173723087	9.951425951174247	2.441661258160274	-2.115951230924188	2.4039947040710126	-2.398579803849628	7.117448666990455	-0.11718013331249293	3.025776766839749	2.142246414240027	757.5845423619933	15.14589989101247	10.576973383881645	12.149398910827827	10.002907755397976	6.01007768243111	7.267694966695232	4.489588094640291	5.873718068111149	3.2554234887511253	4.3749393159952525	2.382795001597724	3.258221148603838	-2.1799999999999993	83102.9589012537	13.787120397976897	4.979197260201455	2.124273778497874	128.47035479425875	5.733667477162185	5.917906046161393	5.783244946364939	0.0	5.907179729351506	6.031114512338072	9.589074368143644	9.694446914922299	0.0	11.336785877934737	17.667306958694127	35.20898253600935	5.022633313741326	10.564533468384862	14.383611552215466	46.34665123090533	0.0	0.0	5.733667477162185	5.917906046161393	4.899909730850478	51.17513011191358	0.0	0.0	10.633577208012664	10.481923458755384	0.0	22.937725768167255	17.721539188054518	4.794537184071822	0.0	21.153041915631512	35.711898112773966	5.022633313741326	0.0	0.0	80.47	17.85620028785097	14.383611552215466	0.0	5.783244946364939	21.150618273823184	4.899909730850478	23.469520014857956	23.579163975850744	0.0	0.0	17.3346073673947	0.0	7.177529718162985	37.71689082577475	2.1333901626494223	5.965566342277652	-2.0784413580246905	7.029508753604323	0.0	0.0	0.0	0.07142857142857142	21	2	5	0	1	1	3	1	1	2	1	0	4	1	7	2	2	0	0	0	0	1	3.268990100555913	3	2.7933000000000012	79.91190000000002	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1	13.044693618876614	13.044693618876614	0.04800285672351201	-0.4073392903993549	0.6735760490733903	15.620689655172415	395.43400000000014	373.2580000000002	395.16451978399994	150	0	0.32837629035386284	-0.306647700781896	0.32837629035386284	0.306647700781896	1.0	1.6896551724137931	2.413793103448276	19.14214522719148	9.886776914015147	2.254479377739542	-2.3082628304512354	2.2157887343579814	-2.418591677925905	5.9740149515108065	0.08367821488112823	2.7393469342874144	1.3759557752840657	1142.4164996007075	20.38010440969447	15.935929645226654	15.935929645226654	14.024877143252588	9.7673685215258	9.7673685215258	7.419585149131591	7.419585149131591	5.616321486987082	5.616321486987082	3.9120501077570125	3.9120501077570125	-3.0599999999999996	4734336.604814778	19.264858189070733	8.126207150619834	4.048073139800842	166.14307044068912	9.883888251797686	5.817220841045895	5.783244946364939	0.0	5.559266895052007	5.689743398203474	14.156174015934997	9.184952231746642	0.0	0.0	12.13273413692322	62.32935846844683	24.570870349683542	10.902924932081056	9.184952231746642	16.686169878445998	0.0	14.450987899589041	5.917906046161393	19.386399651764595	19.634269217737724	80.74969354183492	0.0	0.0	11.24901029325548	4.39041504767482	0.0	0.0	39.86850206369171	6.544756405912575	11.735126887207288	23.19963192162084	58.120010915836524	0.0	10.902924932081056	0.0	75.17	5.689743398203474	18.774026599890284	0.0	23.07763872862423	42.39753248145523	13.08951281182515	28.832567921637796	24.26546827384644	0.0	9.883888251797686	0.0	14.278909785601176	0.0	42.353451271850965	0.4960210392641158	0.38774710287931513	-0.3836684531478076	12.642926595370405	1.4150516537601676	2.309561004421664	0.0	0.3181818181818182	29	1	6	0	1	1	0	2	1	3	0	0	5	1	7	2	5	0	1	1	0	0	5.398283736955298	4	2.423800000000001	108.72320000000005	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCCCC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(CCC)nc(CC)c2C(=O)O)c(F)c1	15.33785368033221	15.33785368033221	0.02429426421241887	-4.167157447389001	0.34290586334843065	11.45945945945946	529.6340000000005	497.3780000000003	529.204670344	198	0	0.3539911298740739	-0.47651158542882366	0.47651158542882366	0.3539911298740739	1.0810810810810811	1.8108108108108107	2.4324324324324325	32.233273235585635	10.02938982023805	2.2387389416102375	-2.1407493628648337	2.2923738029547804	-2.3022411294423075	7.898102293416684	-0.11896457580117356	3.2084624980553658	1.9798564483514884	1399.0182410801456	27.164561460070644	21.252046064461634	22.068542645389357	17.62175934533365	12.373991952367353	13.857155199961744	8.752759686721305	10.40358381296724	6.004621677351096	7.436047242776409	4.170193435702084	5.415067476515817	-3.5299999999999994	120339777.24686262	28.047742568301665	12.138567507545503	6.430230504164242	216.15712822417336	9.67362704263206	11.641625339045822	5.693927994848461	5.907179729351506	10.023291153407584	5.969305287951849	4.794537184071822	27.308822601474873	0.0	0.0	57.52386856430593	36.958650497398246	23.96854622924601	17.134167876278813	27.503813794988105	21.899776170710936	0.0	14.273173033190652	0.0	70.73638121805828	0.0	71.05750229967101	0.0	11.126902983393991	4.722094864452088	4.39041504767482	0.0	0.0	34.95188756521156	34.204227989244	5.817220841045895	74.02474725424159	47.360052954749044	0.0	11.126902983393991	0.0	118.36	27.71699701175683	23.113398747313283	4.39041504767482	34.68189248259881	36.34424885332341	12.841643245852019	28.832567921637796	18.19910120538483	20.771211599071872	9.706073385399296	0.0	44.83014259202803	0.0	28.38043977738699	9.774768410433833	1.307896170059609	-1.7466409816040274	10.40178726154202	3.147782303958094	5.654315246917786	-4.167157447389001	0.37037037037037035	37	2	8	0	0	0	1	2	1	3	0	0	6	2	10	1	12	0	0	0	0	0	9.201605854042903	3	4.945700000000005	138.35079999999996	0	0	0	0	1	2	0	0	1	1	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	9.997825727513227	9.997825727513227	0.6681220474300829	-2.368856725560595	0.2378914345193498	51.130434782608695	342.297	320.12100000000004	342.11621152399994	136	0	0.21862233673327933	-0.39356651509080404	0.39356651509080404	0.21862233673327933	0.8695652173913043	1.4782608695652173	2.0	16.739840902085408	9.986204221727581	2.5603357804167857	-2.4068096686697884	2.3323064882283924	-2.604497406854282	4.975109544079458	-0.31845138177691584	2.797664825331315	2.128188408986387	393.2032272794937	17.361442840636293	12.042576132467905	12.042576132467905	10.784241369346551	7.04644620811446	7.04644620811446	5.5846165152555	5.5846165152555	4.041430151927061	4.041430151927061	2.6275936060505227	2.6275936060505227	-0.43999999999999995	117627.81758105513	18.89235232228663	7.207281294562587	3.3583338121229525	130.4364576852225	55.062808020125786	42.72776471423811	6.290026729335213	5.7871111525705965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.820645893538753	55.062808020125786	0.0	0.0	0.0	0.0	54.804902596143926	19.820645893538753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.47776764840833	14.210588861400147	0.0	0.0	0.0	0.0	0.0	0.0	189.52999999999997	74.62554848968267	30.63916436904423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.423643651081555	15.310769951499118	0.0	0.0	76.50737401056102	0.0	-2.368856725560595	0.0	-12.212382618942641	-2.3202379508902315	0.0	1.0	23	8	11	0	2	2	0	0	0	0	9	0	11	8	11	2	5	0	2	2	0	0	5.92010858707402	2	-5.395599999999993	68.64140000000005	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CC1NC(=O)C(CC(=O)O)NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O	13.220675790926514	13.220675790926514	0.024498668052058692	-1.5537926294438533	0.19842800378614553	23.95	557.5640000000002	526.3160000000004	557.223410952	214	0	0.3054810603703179	-0.4811623082911527	0.4811623082911527	0.3054810603703179	0.775	1.4	2.1	16.36576119143241	10.031279375651922	2.3030963618584415	-2.2423284853195704	2.190038766220278	-2.584268076844679	5.9753248958738	-0.14082474416040858	3.3099690301265166	1.8716825627963198	1323.231669379612	29.396612267639515	21.829531176199826	21.829531176199826	18.93846850117352	12.459094892377879	12.459094892377879	9.297844347828029	9.297844347828029	6.135776595591582	6.135776595591582	3.9765702383301913	3.9765702383301913	-4.95	448748015.23909605	29.60368880001311	13.215672489009261	8.022928646503221	227.74447441761018	41.9912375398259	24.167363316591842	0.0	35.443078376109035	0.0	5.969305287951849	33.561760288502754	0.0	0.0	0.0	18.19910120538483	25.477292959539852	23.520590126620142	19.51033443475116	38.66828768334346	52.31530859614194	0.0	36.88471014498519	0.0	50.85648096182511	13.08951281182515	36.02576333715651	0.0	0.0	31.900731624037984	0.0	0.0	0.0	88.75976570826579	39.98258191142876	0.0	25.831747514004253	30.462311845459514	0.0	10.902924932081056	0.0	227.68999999999997	85.09008141540389	33.561760288502754	0.0	6.4208216229260096	5.563451491696996	10.902924932081056	13.847474399381248	6.196843571613076	24.26546827384644	36.88471014498519	5.106527394840706	0.0	0.0	90.11612288781086	24.17643197259737	1.5097117292923923	-6.089261090968236	2.264939529623586	0.9214353506295934	1.6006196210144439	0.0	0.4	40	8	15	0	1	1	6	1	1	2	4	0	7	8	15	2	4	0	1	1	0	4	9.780816391188122	3	-2.589899999999993	139.34569999999994	1	0	0	0	0	1	1	0	1	1	7	6	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CC(C)CNC(=O)[C@H](C)NC[C@H](Cc1ccccc1)NC(=O)c1cc(CCC2C[C@@H]2C)cc(N(C)S(C)(=O)=O)c1	13.594421661558206	13.594421661558206	0.07905200567378601	-3.4894148567592915	0.3023119322414908	18.175	570.8000000000003	524.4320000000002	570.323976952	220	0	0.251137278731514	-0.3544997662735228	0.3544997662735228	0.251137278731514	1.025	1.7	2.3	32.233257606634325	10.011099259745945	2.3140360676338374	-2.2327568501732897	2.409599147780481	-2.4954695038123504	7.9158714326098885	-0.12243406895334048	3.6247309981398645	1.7835161045996542	1249.236593053834	29.449018510446816	24.736649234403696	25.553145815331423	18.82842616153279	14.268422022470435	16.11673364173494	11.759406557363237	13.773169313693108	7.589178275105127	8.79493293878814	4.687237598971012	5.17559795815262	-2.91	532814041.8158231	31.615441907776436	14.12481402825306	9.927887049391094	239.90980665909748	15.950365812018994	0.0	0.0	15.930470882759089	5.907179729351506	0.0	13.894290359439879	8.417796984328938	0.0	0.0	51.103046941379915	79.68674601865767	31.742477115347295	17.984996287342927	18.00687135247258	27.525036886794158	0.0	15.950365812018994	17.75371813848418	65.46191694876246	30.69816996930998	65.22129102278387	0.0	0.0	20.255581803315227	5.687386274683562	0.0	0.0	58.708792079341606	27.659471583331424	17.75371813848418	62.02148370377732	48.53093654769288	0.0	0.0	0.0	107.60999999999999	16.065131982555545	18.00687135247258	0.0	17.85620028785097	42.596984293454504	36.14222145891881	17.773709596899433	6.06636706846161	63.23578107830314	22.874103011709618	0.0	25.808541933575555	0.0	26.09560954120504	9.3567705155263	2.913474816186793	1.4219978482544287	14.551578288400336	4.767143477097455	9.150740664729952	-1.9825237516425231	0.5483870967741935	40	3	8	1	0	1	2	2	0	2	4	0	5	3	9	0	15	1	0	1	0	1	11.164055934209506	3	3.762400000000002	161.9933999999997	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CNC(=O)C(c1ccc2nc(N)n(C3CCCC3)c2c1)c1ccccc1F	14.447444157874353	14.447444157874353	0.25059849248341304	-0.7280068972033262	0.7385179960410467	15.925925925925926	366.44	343.2560000000001	366.18558957600004	140	0	0.23136036115932113	-0.3691863542106529	0.3691863542106529	0.23136036115932113	1.2592592592592593	2.0	2.7037037037037037	19.14219361996954	9.89482716319929	2.2675156323731285	-2.1855834837809085	2.3605337242096684	-2.2689047817926133	5.887768522240675	-0.12078042234442134	3.2928969387934415	1.866330100249698	991.0103326363251	18.96589084732138	15.282569771115458	15.282569771115458	13.096555450524587	9.332313722692811	9.332313722692811	7.095213273333717	7.095213273333717	5.488820893126564	5.488820893126564	4.180134735987335	4.180134735987335	-2.889999999999999	2393218.222970175	17.520159927429287	7.0221824108607835	3.0498231820264086	156.9394578910867	15.617555728959871	5.817220841045895	0.0	11.855519010338	0.0	0.0	4.794537184071822	9.374393568622029	0.0	0.0	37.10711151969846	36.60419594293385	18.652964303522147	16.95130748139392	9.184952231746642	22.888920445570527	0.0	14.867866772744893	0.0	37.64303336701339	12.781339459839375	59.40869330367116	0.0	0.0	11.050456081168516	10.338754328661313	0.0	0.0	22.50592988076726	4.794537184071822	5.817220841045895	48.76993635040739	42.46456947923127	0.0	11.033401435232523	0.0	72.94	11.735126887207288	9.184952231746642	0.0	5.907179729351506	17.55363160183145	29.43849617278154	18.90801031431363	25.24677318806202	18.19910120538483	14.867866772744893	5.733667477162185	16.52491864767027	0.0	17.102196475812548	2.659525305492567	8.981701565663506	-0.8754145408163263	12.364261906540495	4.511187805700793	0.0	1.5649561672694787	0.3333333333333333	27	3	5	1	0	1	1	2	1	3	1	0	4	2	6	1	4	1	0	1	0	1	4.556657736217106	4	3.750600000000002	103.96010000000004	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	11.430870653817081	11.430870653817081	0.44630241139665716	-1.350747354497355	0.4551320674051377	32.88235294117647	244.20299999999997	232.10699999999994	244.069536104	94	0	0.3525656082593596	-0.49311426491453575	0.49311426491453575	0.3525656082593596	1.411764705882353	2.1176470588235294	2.6470588235294117	16.563080764535464	10.128372333826144	2.432124961183988	-2.160589964751424	2.2748908812140742	-2.3532194497277947	5.0396539747258515	-0.055035546424923476	2.5654067136030916	2.3196952658217853	461.0444551519447	12.576985790260121	8.670986550251778	8.670986550251778	8.040912557858757	4.949235940420371	4.949235940420371	3.704441258530733	3.704441258530733	2.606594975936449	2.606594975936449	1.7072270216814174	1.7072270216814174	-1.4800000000000002	7816.79425634862	11.98960467611348	4.414475063137193	2.025663273733915	95.35155232477382	25.162972533162872	18.31189916324491	6.22790117073487	5.879988336435371	0.0	5.689743398203474	4.567099647791355	4.794537184071822	4.9839785209472085	0.0	0.0	0.0	12.263210640074686	6.606881964512918	25.162972533162872	0.0	0.0	9.551078168738563	0.0	24.539800333979777	6.606881964512918	22.747491222349982	0.0	5.879988336435371	5.689743398203474	0.0	5.879988336435371	0.0	54.89596887585921	4.736862953800049	0.0	6.22790117073487	17.05774782414651	0.0	0.0	0.0	125.04	42.71641403313154	15.007591973753234	0.0	0.0	0.0	10.633466716252965	6.196843571613076	0.0	0.0	4.9839785209472085	14.94991774348146	6.066988851095994	0.0	14.687087112622825	37.05698197488873	-0.8195927815570665	-0.44630241139665716	1.1489417989417987	-3.550244708994711	-0.47719316893424013	0.0	0.5555555555555556	17	4	8	0	1	1	0	0	1	1	4	0	8	4	8	2	2	0	1	1	0	0	3.1134006387985904	2	-2.4396	53.171200000000034	0	3	3	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CC(C)[C@H](N)C(=O)OC[C@H]1O[C@@H](n2ccc(O)nc2=O)[C@@H](O)[C@@H]1O	11.733513230679987	11.733513230679987	0.11860523799695755	-1.4337804442764763	0.4478797561915474	28.083333333333332	343.33600000000007	322.16800000000006	343.137950012	134	0	0.3525656163549783	-0.4931142649145355	0.4931142649145355	0.3525656163549783	1.4583333333333333	2.125	2.7083333333333335	16.592874847947847	10.064370762340163	2.444690295774503	-2.181245218887461	2.283341860384326	-2.399387674257332	5.75273209537757	-0.152326105610856	2.7969169682325132	2.045775682796886	647.500394838301	18.01614337901555	13.272320343248426	13.272320343248426	11.218121810561248	7.4399739391029405	7.4399739391029405	5.921707259308102	5.921707259308102	3.806907819490966	3.806907819490966	2.2267247717285317	2.2267247717285317	-2.01	180216.54793109375	18.330409365344277	7.259984569644379	3.725244649673166	136.9969871711242	30.526975569284396	30.960621956905783	6.22790117073487	5.879988336435371	0.0	11.659048686155323	9.361636831863176	4.794537184071822	4.9839785209472085	0.0	13.847474399381248	5.917906046161393	12.263210640074686	0.0	29.58784527619403	5.969305287951849	0.0	9.551078168738563	11.651573523323577	44.42911556250898	6.606881964512918	22.74749122234998	0.0	5.879988336435371	11.423410875365658	0.0	5.879988336435371	0.0	61.80058759811831	14.268263091671919	5.917906046161393	20.07537557011612	17.057747824146507	0.0	0.0	0.0	157.13	48.12067818571843	19.802129157825057	0.0	12.52478801067431	0.0	10.633466716252965	6.196843571613076	13.847474399381248	0.0	4.9839785209472085	20.313920779602988	11.330789950239357	0.0	26.773927383242857	29.205934482205024	4.798647787151368	-1.243933837366481	0.32590053523449947	-3.8876664462081143	3.196400145501496	0.0	0.6428571428571429	24	5	10	0	1	1	0	0	1	1	5	0	10	4	10	2	5	0	1	1	0	0	5.544937047819345	2	-1.9053999999999989	79.85780000000001	0	2	2	0	0	2	0	1	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COc1cc2c(cc1OC)[C@]13CC[N+]4([O-])CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@@H]6[C@@H]5C[C@H]34	14.09553728898967	14.09553728898967	0.018460884353742157	-0.3280144557823126	0.4243867323958403	44.36666666666667	410.47000000000014	384.26200000000017	410.18417193199997	158	0	0.22942350302660897	-0.6323300388163042	0.6323300388163042	0.22942350302660897	1.2666666666666666	2.066666666666667	2.8666666666666667	16.550667634345356	9.531561655405772	2.7432209789274222	-2.6136548864111306	2.676657617844348	-2.7131195950380373	5.993705040369507	-0.8963880355527296	3.149369681394637	1.5377296364352013	1023.0909915328285	20.413484604514085	17.297111483955526	17.297111483955526	14.514152317752021	10.98494191487064	10.98494191487064	9.847661084391726	9.847661084391726	9.097927818982091	9.097927818982091	8.128549417720178	8.128549417720178	-2.09	15200845.334679477	17.57646980693165	5.386930765175159	1.7477812906547376	174.8908979781201	28.964090468837412	12.586597235060536	11.49902366656781	5.907179729351506	0.0	0.0	4.794537184071822	0.0	0.0	0.0	6.076020106833881	23.12082913638927	24.825916360475023	57.040239036883165	23.651464897281464	11.594566004035068	0.0	0.0	11.835812092322787	42.865103384219026	38.81589958974361	34.552563290300654	0.0	11.49902366656781	14.373635638450576	5.687386274683562	11.49902366656781	0.0	62.65715648609835	14.94639060726865	17.043065117100078	24.825916360475023	23.781858773826368	0.0	0.0	0.0	71.05999999999999	0.0	10.001790208849112	0.0	40.0740631427634	43.53414611199328	24.09248101223258	5.573104530069267	14.219595082555067	17.0326438677737	6.076020106833881	14.210588861400147	17.285375120727302	0.0	15.48619362559839	14.09553728898967	2.960568205677334	1.9780153743596205	3.9637972411186686	4.18473518728479	1.69989993103404	3.262544691876853	0.6086956521739131	30	0	7	1	5	6	1	1	0	1	7	2	5	0	7	5	2	1	3	4	1	1	3.156107531537747	7	2.1223	108.30140000000004	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
